,time,open,high,low,close,volume
10318,2023-04-18 11:30:00,2102.59,2126.63,2102.59,2118.49,171151.923
10319,2023-04-18 11:45:00,2118.5,2123.21,2117.01,2117.91,80198.796
10320,2023-04-18 12:00:00,2117.91,2120.74,2113.41,2116.16,69079.965
10321,2023-04-18 12:15:00,2116.16,2119.8,2113.67,2114.2,42106.13
10322,2023-04-18 12:30:00,2114.21,2115.45,2107.18,2108.02,50310.757
10323,2023-04-18 12:45:00,2108.01,2113.04,2107.41,2110.16,34514.6
10324,2023-04-18 13:00:00,2110.16,2113.44,2108.07,2108.11,25750.571
10325,2023-04-18 13:15:00,2108.1,2111.89,2106.36,2110.69,27270.876
10326,2023-04-18 13:30:00,2110.69,2113.75,2108.27,2111.85,29249.742
10327,2023-04-18 13:45:00,2111.84,2115.16,2111.23,2111.49,30147.923
10328,2023-04-18 14:00:00,2111.49,2112.41,2100.16,2104.18,70158.807
10329,2023-04-18 14:15:00,2104.19,2105.32,2092.02,2095.59,89884.353
10330,2023-04-18 14:30:00,2095.59,2100.0,2091.0,2099.41,63160.686
10331,2023-04-18 14:45:00,2099.41,2101.9,2097.71,2098.12,37396.971
10332,2023-04-18 15:00:00,2098.13,2100.75,2092.52,2093.46,40358.412
10333,2023-04-18 15:15:00,2093.45,2096.37,2087.16,2095.19,59313.107
10334,2023-04-18 15:30:00,2095.19,2099.79,2089.36,2094.38,50507.451
10335,2023-04-18 15:45:00,2094.38,2096.78,2090.69,2095.5,21626.798
10336,2023-04-18 16:00:00,2095.5,2100.82,2095.22,2099.89,33704.709
10337,2023-04-18 16:15:00,2099.89,2100.67,2094.75,2095.48,23941.887
10338,2023-04-18 16:30:00,2095.49,2098.1,2092.67,2096.81,23776.056
10339,2023-04-18 16:45:00,2096.8,2097.61,2092.21,2095.04,20776.867
10340,2023-04-18 17:00:00,2095.04,2098.1,2094.36,2097.27,17115.71
10341,2023-04-18 17:15:00,2097.28,2097.63,2088.77,2091.07,28128.598
10342,2023-04-18 17:30:00,2091.07,2093.98,2080.23,2086.7,67036.085
10343,2023-04-18 17:45:00,2086.7,2088.32,2072.22,2074.97,112927.513
10344,2023-04-18 18:00:00,2074.97,2076.18,2068.31,2073.79,129685.071
10345,2023-04-18 18:15:00,2073.79,2087.6,2073.47,2085.91,101907.899
10346,2023-04-18 18:30:00,2085.9,2087.98,2078.46,2081.51,43579.416
10347,2023-04-18 18:45:00,2081.52,2082.43,2072.07,2079.25,47226.524
10348,2023-04-18 19:00:00,2079.26,2082.77,2076.12,2080.3,20674.649
10349,2023-04-18 19:15:00,2080.3,2084.97,2076.85,2079.47,22272.854
10350,2023-04-18 19:30:00,2079.47,2082.0,2077.49,2081.63,11344.817
10351,2023-04-18 19:45:00,2081.62,2082.2,2076.66,2080.67,21633.363
10352,2023-04-18 20:00:00,2080.67,2083.52,2073.33,2082.8,40087.167
10353,2023-04-18 20:15:00,2082.8,2084.51,2081.34,2084.11,15822.023
10354,2023-04-18 20:30:00,2084.11,2090.59,2081.55,2089.97,35585.484
10355,2023-04-18 20:45:00,2089.97,2098.08,2087.75,2093.35,53182.74
10356,2023-04-18 21:00:00,2093.35,2095.75,2089.13,2089.28,23217.688
10357,2023-04-18 21:15:00,2089.28,2092.06,2086.5,2090.72,16381.913
10358,2023-04-18 21:30:00,2090.72,2090.73,2086.52,2088.33,12023.134
10359,2023-04-18 21:45:00,2088.33,2095.72,2087.06,2092.86,16799.459
10360,2023-04-18 22:00:00,2092.87,2094.27,2088.56,2090.53,15019.698
10361,2023-04-18 22:15:00,2090.53,2091.97,2088.65,2091.56,12270.991
10362,2023-04-18 22:30:00,2091.55,2093.0,2088.42,2091.03,10967.146
10363,2023-04-18 22:45:00,2091.04,2092.96,2088.91,2092.31,17372.617
10364,2023-04-18 23:00:00,2092.3,2096.27,2089.84,2094.49,27502.803
10365,2023-04-18 23:15:00,2094.48,2098.93,2091.47,2095.98,17963.947
10366,2023-04-18 23:30:00,2095.98,2108.09,2094.4,2105.13,49900.264
10367,2023-04-18 23:45:00,2105.14,2107.4,2101.62,2103.29,26711.381
10368,2023-04-19 00:00:00,2103.29,2104.17,2098.69,2102.43,29068.853
10369,2023-04-19 00:15:00,2102.42,2104.61,2097.02,2098.77,24270.744
10370,2023-04-19 00:30:00,2098.77,2098.93,2094.12,2096.1,20495.415
10371,2023-04-19 00:45:00,2096.1,2098.58,2094.33,2097.92,14297.409
10372,2023-04-19 01:00:00,2097.93,2099.52,2094.2,2095.51,15681.266
10373,2023-04-19 01:15:00,2095.51,2098.5,2094.93,2098.4,8987.729
10374,2023-04-19 01:30:00,2098.4,2100.0,2096.17,2099.5,15537.804
10375,2023-04-19 01:45:00,2099.49,2099.8,2094.02,2094.8,16776.133
10376,2023-04-19 02:00:00,2094.8,2096.31,2088.08,2091.15,32319.204
10377,2023-04-19 02:15:00,2091.15,2094.4,2088.6,2094.4,19399.651
10378,2023-04-19 02:30:00,2094.4,2094.4,2091.14,2092.04,10117.194
10379,2023-04-19 02:45:00,2092.04,2092.77,2090.27,2091.68,9855.299
10380,2023-04-19 03:00:00,2091.68,2093.22,2090.71,2092.32,11016.721
10381,2023-04-19 03:15:00,2092.32,2096.94,2092.32,2096.76,12180.736
10382,2023-04-19 03:30:00,2096.77,2096.77,2090.48,2090.69,14514.046
10383,2023-04-19 03:45:00,2090.69,2092.0,2086.38,2091.13,25766.327
10384,2023-04-19 04:00:00,2091.13,2091.2,2084.58,2086.78,30659.724
10385,2023-04-19 04:15:00,2086.78,2088.43,2080.36,2088.43,38770.651
10386,2023-04-19 04:30:00,2088.44,2090.7,2086.66,2089.32,18453.157
10387,2023-04-19 04:45:00,2089.32,2089.33,2081.6,2085.56,21854.128
10388,2023-04-19 05:00:00,2085.56,2087.5,2083.5,2087.24,14670.551
10389,2023-04-19 05:15:00,2087.23,2088.0,2085.23,2085.34,11527.252
10390,2023-04-19 05:30:00,2085.35,2090.75,2084.75,2089.95,18633.625
10391,2023-04-19 05:45:00,2089.95,2091.94,2087.2,2088.42,19911.723
10392,2023-04-19 06:00:00,2088.42,2090.07,2084.15,2084.47,19347.561
10393,2023-04-19 06:15:00,2084.47,2084.83,2073.0,2076.8,94197.577
10394,2023-04-19 06:30:00,2076.8,2077.58,2073.56,2074.43,37021.71
10395,2023-04-19 06:45:00,2074.43,2075.58,2065.0,2068.55,93910.154
10396,2023-04-19 07:00:00,2068.55,2072.91,2063.0,2065.85,86545.245
10397,2023-04-19 07:15:00,2065.85,2073.0,2065.76,2072.81,38720.856
10398,2023-04-19 07:30:00,2072.8,2073.0,2069.31,2071.82,21611.555
10399,2023-04-19 07:45:00,2071.82,2073.49,2068.43,2073.11,20891.416
10400,2023-04-19 08:00:00,2073.1,2073.11,2010.0,2027.47,394956.279
10401,2023-04-19 08:15:00,2027.47,2030.0,1948.48,1992.62,569512.666
10402,2023-04-19 08:30:00,1992.62,1996.12,1982.12,1983.76,299529.705
10403,2023-04-19 08:45:00,1983.76,1991.6,1983.3,1986.63,150027.665
10404,2023-04-19 09:00:00,1986.62,1990.47,1984.28,1988.95,114287.812
10405,2023-04-19 09:15:00,1988.94,1989.25,1968.79,1980.85,146906.916
10406,2023-04-19 09:30:00,1980.85,1986.0,1978.68,1983.01,58485.188
10407,2023-04-19 09:45:00,1983.01,1983.29,1975.37,1979.97,51674.387
10408,2023-04-19 10:00:00,1979.97,1984.14,1978.22,1979.11,41200.821
10409,2023-04-19 10:15:00,1979.11,1981.02,1973.44,1978.86,52671.899
10410,2023-04-19 10:30:00,1978.86,1979.16,1960.0,1970.98,115268.141
10411,2023-04-19 10:45:00,1970.97,1976.55,1965.0,1974.32,81463.017
10412,2023-04-19 11:00:00,1974.33,1975.0,1969.76,1974.64,46860.108
10413,2023-04-19 11:15:00,1974.64,1978.64,1971.75,1975.71,60422.804
10414,2023-04-19 11:30:00,1975.71,1985.0,1975.21,1978.72,71311.341
10415,2023-04-19 11:45:00,1978.72,1981.19,1976.22,1980.7,26382.872
10416,2023-04-19 12:00:00,1980.7,1980.92,1973.11,1973.74,39608.794
10417,2023-04-19 12:15:00,1973.73,1977.14,1970.0,1976.02,30241.431
10418,2023-04-19 12:30:00,1976.02,1978.52,1972.67,1978.05,28715.144
10419,2023-04-19 12:45:00,1978.05,1979.28,1974.66,1976.76,18922.322
10420,2023-04-19 13:00:00,1976.76,1979.32,1972.4,1977.15,24493.552
10421,2023-04-19 13:15:00,1977.15,1981.96,1977.14,1981.6,26264.962
10422,2023-04-19 13:30:00,1981.6,1983.57,1976.07,1979.55,39250.271
10423,2023-04-19 13:45:00,1979.54,1984.81,1978.98,1983.14,45311.531
10424,2023-04-19 14:00:00,1983.14,1997.0,1982.64,1995.36,130511.258
10425,2023-04-19 14:15:00,1995.36,1995.92,1989.5,1992.39,54823.446
10426,2023-04-19 14:30:00,1992.39,2006.0,1992.14,2000.58,107649.488
10427,2023-04-19 14:45:00,2000.58,2001.85,1990.47,1993.9,70846.987
10428,2023-04-19 15:00:00,1993.9,1996.75,1990.56,1994.68,34368.867
10429,2023-04-19 15:15:00,1994.68,1997.28,1992.68,1993.76,24848.761
10430,2023-04-19 15:30:00,1993.77,1995.26,1980.5,1983.55,113039.491
10431,2023-04-19 15:45:00,1983.55,1987.81,1970.77,1982.38,112204.377
10432,2023-04-19 16:00:00,1982.38,1984.97,1977.32,1984.56,50375.101
10433,2023-04-19 16:15:00,1984.55,1990.65,1983.08,1984.15,48927.521
10434,2023-04-19 16:30:00,1984.16,1987.87,1980.29,1981.86,31535.776
10435,2023-04-19 16:45:00,1981.86,1984.0,1980.0,1982.87,17009.118
10436,2023-04-19 17:00:00,1982.87,1984.07,1975.03,1977.36,35343.429
10437,2023-04-19 17:15:00,1977.42,1979.35,1965.73,1974.89,68942.863
10438,2023-04-19 17:30:00,1974.89,1976.99,1962.24,1973.62,73019.39
10439,2023-04-19 17:45:00,1973.62,1980.91,1972.29,1980.64,39072.228
10440,2023-04-19 18:00:00,1980.64,1984.24,1979.04,1980.5,34187.308
10441,2023-04-19 18:15:00,1980.51,1981.87,1975.49,1978.08,21302.34
10442,2023-04-19 18:30:00,1978.08,1978.39,1972.07,1974.0,22246.907
10443,2023-04-19 18:45:00,1974.0,1978.98,1972.1,1978.02,18998.891
10444,2023-04-19 19:00:00,1978.03,1983.87,1975.07,1983.27,21390.912
10445,2023-04-19 19:15:00,1983.26,1986.03,1981.39,1981.94,18321.2
10446,2023-04-19 19:30:00,1981.94,1985.2,1978.13,1980.0,18680.788
10447,2023-04-19 19:45:00,1980.0,1980.21,1976.39,1979.6,14682.896
10448,2023-04-19 20:00:00,1979.6,1987.76,1974.16,1982.52,41780.656
10449,2023-04-19 20:15:00,1982.52,1983.28,1972.0,1977.73,42871.374
10450,2023-04-19 20:30:00,1977.72,1978.98,1974.13,1978.03,14450.897
10451,2023-04-19 20:45:00,1978.03,1980.18,1976.3,1978.81,8642.711
10452,2023-04-19 21:00:00,1978.8,1980.04,1972.67,1975.02,19860.136
10453,2023-04-19 21:15:00,1975.02,1976.2,1945.6,1957.93,221489.834
10454,2023-04-19 21:30:00,1957.87,1963.8,1948.72,1960.79,73208.656
10455,2023-04-19 21:45:00,1960.76,1975.09,1960.24,1974.2,48726.014
10456,2023-04-19 22:00:00,1974.21,1976.93,1969.64,1972.2,26453.43
10457,2023-04-19 22:15:00,1972.19,1973.32,1963.54,1964.55,28428.585
10458,2023-04-19 22:30:00,1964.55,1971.47,1963.01,1968.6,25927.39
10459,2023-04-19 22:45:00,1968.61,1968.61,1962.02,1964.72,22968.131
10460,2023-04-19 23:00:00,1964.72,1965.0,1951.72,1954.18,63070.676
10461,2023-04-19 23:15:00,1954.17,1956.62,1921.0,1929.77,298314.121
10462,2023-04-19 23:30:00,1929.77,1932.39,1921.63,1931.88,103457.717
10463,2023-04-19 23:45:00,1931.88,1937.99,1930.55,1932.83,89345.65
10464,2023-04-20 00:00:00,1932.83,1934.69,1926.83,1928.67,52282.5
10465,2023-04-20 00:15:00,1928.67,1946.26,1928.19,1943.54,73370.75
10466,2023-04-20 00:30:00,1943.54,1952.07,1941.8,1945.88,48855.794
10467,2023-04-20 00:45:00,1945.89,1949.76,1943.31,1945.73,28623.889
10468,2023-04-20 01:00:00,1945.74,1948.21,1938.03,1941.08,37341.674
10469,2023-04-20 01:15:00,1941.08,1946.46,1939.03,1943.06,24127.765
10470,2023-04-20 01:30:00,1943.06,1953.77,1942.87,1950.65,43469.817
10471,2023-04-20 01:45:00,1950.64,1950.85,1946.88,1950.01,21511.775
10472,2023-04-20 02:00:00,1950.01,1951.8,1946.82,1947.76,22041.502
10473,2023-04-20 02:15:00,1947.77,1948.78,1941.24,1947.53,28841.993
10474,2023-04-20 02:30:00,1947.54,1947.79,1939.49,1942.0,26588.533
10475,2023-04-20 02:45:00,1942.0,1942.66,1935.53,1938.0,41588.872
10476,2023-04-20 03:00:00,1938.01,1941.8,1922.58,1941.41,127149.547
10477,2023-04-20 03:15:00,1941.41,1946.71,1939.56,1944.17,47632.433
10478,2023-04-20 03:30:00,1944.16,1947.0,1942.01,1945.11,21821.458
10479,2023-04-20 03:45:00,1945.11,1949.84,1943.89,1948.51,25851.821
10480,2023-04-20 04:00:00,1948.52,1956.81,1947.57,1951.39,61504.12
10481,2023-04-20 04:15:00,1951.39,1955.21,1949.44,1954.46,26782.48
10482,2023-04-20 04:30:00,1954.46,1955.6,1950.53,1952.47,19804.851
10483,2023-04-20 04:45:00,1952.48,1955.32,1950.33,1951.49,20982.585
10484,2023-04-20 05:00:00,1951.49,1958.88,1951.48,1953.74,22203.786
10485,2023-04-20 05:15:00,1953.8,1954.83,1948.22,1950.66,24306.452
10486,2023-04-20 05:30:00,1950.67,1952.87,1946.14,1948.48,29750.515
10487,2023-04-20 05:45:00,1948.48,1953.4,1946.22,1952.3,17144.047
10488,2023-04-20 06:00:00,1952.3,1959.99,1951.79,1956.02,28339.073
10489,2023-04-20 06:15:00,1956.01,1963.88,1956.01,1956.89,56975.217
10490,2023-04-20 06:30:00,1956.88,1958.5,1953.06,1953.79,19202.491
10491,2023-04-20 06:45:00,1953.8,1956.04,1951.09,1952.53,21586.413
10492,2023-04-20 07:00:00,1952.54,1954.19,1950.51,1950.51,14769.799
10493,2023-04-20 07:15:00,1950.52,1952.68,1948.9,1950.7,13714.591
10494,2023-04-20 07:30:00,1950.68,1951.15,1947.01,1948.62,21622.003
10495,2023-04-20 07:45:00,1948.61,1950.85,1946.67,1948.0,14354.863
10496,2023-04-20 08:00:00,1948.0,1955.34,1945.01,1955.01,32486.581
10497,2023-04-20 08:15:00,1955.0,1957.96,1952.17,1954.86,19933.291
10498,2023-04-20 08:30:00,1954.86,1958.01,1946.41,1949.4,39322.79
10499,2023-04-20 08:45:00,1949.4,1951.59,1948.38,1949.34,16328.851
10500,2023-04-20 09:00:00,1949.34,1955.0,1948.77,1951.1,30299.937
10501,2023-04-20 09:15:00,1951.11,1954.6,1950.0,1954.3,13338.545
10502,2023-04-20 09:30:00,1954.3,1961.43,1953.94,1957.04,31099.905
10503,2023-04-20 09:45:00,1957.04,1958.41,1954.39,1955.0,23962.826
10504,2023-04-20 10:00:00,1955.0,1960.96,1954.02,1955.14,24069.945
10505,2023-04-20 10:15:00,1955.13,1956.08,1950.13,1952.31,23389.166
10506,2023-04-20 10:30:00,1952.31,1953.93,1949.57,1952.73,20070.962
10507,2023-04-20 10:45:00,1952.73,1953.76,1950.28,1952.41,13959.535
10508,2023-04-20 11:00:00,1952.41,1953.32,1946.18,1948.4,28894.239
10509,2023-04-20 11:15:00,1948.4,1949.17,1940.25,1948.11,49205.993
10510,2023-04-20 11:30:00,1948.12,1949.37,1942.31,1945.09,47166.5
10511,2023-04-20 11:45:00,1945.09,1946.25,1936.0,1939.29,68950.989
10512,2023-04-20 12:00:00,1939.28,1948.61,1937.62,1944.68,65055.01
10513,2023-04-20 12:15:00,1944.68,1961.52,1935.17,1955.58,160264.646
10514,2023-04-20 12:30:00,1955.59,1973.8,1955.58,1965.8,192917.906
10515,2023-04-20 12:45:00,1965.81,1975.98,1965.8,1970.98,69102.544
10516,2023-04-20 13:00:00,1970.99,1972.0,1965.77,1970.4,45881.738
10517,2023-04-20 13:15:00,1970.41,1970.87,1963.5,1965.02,45691.832
10518,2023-04-20 13:30:00,1965.02,1973.63,1963.13,1965.44,64924.291
10519,2023-04-20 13:45:00,1965.44,1978.9,1963.31,1971.04,74759.47
10520,2023-04-20 14:00:00,1971.04,1983.22,1968.15,1977.55,64681.357
10521,2023-04-20 14:15:00,1977.55,1977.71,1968.51,1969.18,38948.12
10522,2023-04-20 14:30:00,1969.17,1973.47,1966.02,1969.22,43139.463
10523,2023-04-20 14:45:00,1969.21,1973.49,1963.82,1967.05,36334.575
10524,2023-04-20 15:00:00,1967.05,1968.0,1962.7,1966.25,32451.717
10525,2023-04-20 15:15:00,1966.25,1966.39,1958.4,1963.43,52142.019
10526,2023-04-20 15:30:00,1963.44,1963.47,1948.04,1953.45,102215.256
10527,2023-04-20 15:45:00,1953.45,1957.93,1940.12,1944.92,108359.83
10528,2023-04-20 16:00:00,1944.91,1947.97,1905.75,1941.95,330010.065
10529,2023-04-20 16:15:00,1941.95,1954.41,1939.07,1947.71,116775.94
10530,2023-04-20 16:30:00,1947.69,1951.0,1943.21,1948.86,57949.523
10531,2023-04-20 16:45:00,1948.86,1950.25,1936.27,1936.51,59243.007
10532,2023-04-20 17:00:00,1936.51,1942.43,1930.34,1941.67,97721.175
10533,2023-04-20 17:15:00,1941.67,1949.15,1935.75,1945.92,51342.378
10534,2023-04-20 17:30:00,1945.92,1948.18,1937.16,1940.3,31575.875
10535,2023-04-20 17:45:00,1940.3,1943.7,1933.0,1934.86,34530.82
10536,2023-04-20 18:00:00,1934.86,1944.07,1930.0,1940.13,56960.959
10537,2023-04-20 18:15:00,1940.14,1940.82,1923.29,1925.57,76276.14
10538,2023-04-20 18:30:00,1925.56,1928.94,1920.72,1927.57,67870.794
10539,2023-04-20 18:45:00,1927.57,1934.79,1924.69,1932.72,50085.821
10540,2023-04-20 19:00:00,1932.72,1933.28,1924.32,1926.46,46778.26
10541,2023-04-20 19:15:00,1926.45,1929.75,1915.0,1920.4,89687.989
10542,2023-04-20 19:30:00,1920.4,1928.06,1915.0,1926.77,75639.448
10543,2023-04-20 19:45:00,1926.69,1931.31,1925.02,1926.85,34870.321
10544,2023-04-20 20:00:00,1926.85,1933.68,1923.59,1926.96,37527.842
10545,2023-04-20 20:15:00,1926.96,1937.9,1922.05,1936.23,47744.739
10546,2023-04-20 20:30:00,1936.34,1944.04,1936.22,1937.99,55280.27
10547,2023-04-20 20:45:00,1937.99,1941.46,1935.46,1937.37,19301.034
10548,2023-04-20 21:00:00,1937.38,1941.85,1935.0,1939.86,21016.431
10549,2023-04-20 21:15:00,1939.85,1945.17,1937.04,1937.26,29164.206
10550,2023-04-20 21:30:00,1937.22,1939.95,1936.46,1939.95,13278.635
10551,2023-04-20 21:45:00,1939.95,1942.6,1937.98,1942.59,15710.072
10552,2023-04-20 22:00:00,1942.6,1954.85,1939.32,1950.34,62087.118
10553,2023-04-20 22:15:00,1950.34,1952.36,1944.04,1944.89,26576.87
10554,2023-04-20 22:30:00,1944.89,1945.13,1938.42,1940.57,23224.391
10555,2023-04-20 22:45:00,1940.58,1944.81,1939.78,1942.22,22307.146
10556,2023-04-20 23:00:00,1942.22,1947.62,1941.78,1944.37,19227.332
10557,2023-04-20 23:15:00,1944.37,1944.37,1936.55,1938.59,24192.766
10558,2023-04-20 23:30:00,1938.58,1943.27,1936.8,1941.27,13362.018
10559,2023-04-20 23:45:00,1941.27,1945.43,1940.76,1942.11,15289.553
10560,2023-04-21 00:00:00,1942.1,1946.78,1940.79,1943.41,27327.508
10561,2023-04-21 00:15:00,1943.42,1946.95,1933.03,1935.79,41132.733
10562,2023-04-21 00:30:00,1935.8,1953.43,1934.68,1950.12,72249.187
10563,2023-04-21 00:45:00,1950.13,1956.82,1945.79,1947.01,50258.7
10564,2023-04-21 01:00:00,1947.0,1949.3,1941.34,1945.48,31017.318
10565,2023-04-21 01:15:00,1945.48,1947.58,1943.34,1945.52,14744.406
10566,2023-04-21 01:30:00,1945.52,1947.41,1942.02,1942.83,16028.865
10567,2023-04-21 01:45:00,1942.84,1943.57,1938.44,1940.25,17402.621
10568,2023-04-21 02:00:00,1940.25,1942.88,1939.0,1942.88,15892.365
10569,2023-04-21 02:15:00,1942.88,1943.35,1937.29,1937.41,15555.159
10570,2023-04-21 02:30:00,1937.4,1941.95,1936.25,1941.61,18752.323
10571,2023-04-21 02:45:00,1941.61,1944.8,1940.4,1944.47,15276.816
10572,2023-04-21 03:00:00,1944.47,1946.75,1943.75,1946.75,17866.281
10573,2023-04-21 03:15:00,1946.75,1949.5,1945.95,1947.85,16466.795
10574,2023-04-21 03:30:00,1947.86,1947.86,1943.71,1943.72,15398.292
10575,2023-04-21 03:45:00,1943.72,1947.14,1943.37,1945.26,11597.334
10576,2023-04-21 04:00:00,1945.27,1946.19,1944.15,1944.73,9461.899
10577,2023-04-21 04:15:00,1944.73,1946.8,1944.2,1946.0,8920.874
10578,2023-04-21 04:30:00,1946.0,1946.57,1940.53,1941.2,18894.598
10579,2023-04-21 04:45:00,1941.21,1942.8,1937.01,1937.91,22914.621
10580,2023-04-21 05:00:00,1937.92,1939.55,1935.91,1938.61,27072.625
10581,2023-04-21 05:15:00,1938.61,1939.5,1936.5,1937.27,12956.702
10582,2023-04-21 05:30:00,1937.27,1939.34,1935.1,1935.39,15316.278
10583,2023-04-21 05:45:00,1935.4,1937.77,1925.0,1926.45,79063.046
10584,2023-04-21 06:00:00,1926.45,1929.46,1922.65,1928.03,55966.548
10585,2023-04-21 06:15:00,1928.02,1932.79,1928.02,1929.0,37227.879
10586,2023-04-21 06:30:00,1929.01,1929.72,1903.4,1917.93,207759.734
10587,2023-04-21 06:45:00,1917.92,1920.4,1895.0,1906.79,233377.101
10588,2023-04-21 07:00:00,1906.79,1917.8,1904.2,1913.39,83619.231
10589,2023-04-21 07:15:00,1913.4,1915.5,1905.06,1906.44,54247.534
10590,2023-04-21 07:30:00,1906.44,1912.81,1903.69,1910.81,47851.932
10591,2023-04-21 07:45:00,1910.8,1927.97,1910.8,1927.2,107489.669
10592,2023-04-21 08:00:00,1927.2,1933.4,1921.52,1921.52,91290.017
10593,2023-04-21 08:15:00,1921.52,1925.93,1921.19,1923.0,35855.684
10594,2023-04-21 08:30:00,1923.0,1924.47,1916.0,1919.03,46803.134
10595,2023-04-21 08:45:00,1919.03,1921.41,1917.34,1919.68,23105.586
10596,2023-04-21 09:00:00,1919.68,1921.57,1915.13,1916.74,31399.268
10597,2023-04-21 09:15:00,1916.74,1922.42,1916.22,1917.13,25553.19
10598,2023-04-21 09:30:00,1917.12,1924.56,1915.16,1924.35,26041.794
10599,2023-04-21 09:45:00,1924.35,1925.97,1920.0,1920.49,22187.627
10600,2023-04-21 10:00:00,1920.49,1922.23,1919.05,1922.23,16276.99
10601,2023-04-21 10:15:00,1922.23,1926.83,1922.04,1923.03,32780.318
10602,2023-04-21 10:30:00,1923.03,1923.84,1912.88,1916.41,53196.984
10603,2023-04-21 10:45:00,1916.41,1917.32,1908.06,1912.2,49183.259
10604,2023-04-21 11:00:00,1912.2,1913.14,1906.87,1909.1,40318.953
10605,2023-04-21 11:15:00,1909.09,1913.65,1903.21,1912.3,51518.375
10606,2023-04-21 11:30:00,1912.3,1914.58,1907.22,1907.43,38186.833
10607,2023-04-21 11:45:00,1907.42,1910.48,1900.72,1908.17,75762.793
10608,2023-04-21 12:00:00,1908.17,1908.69,1888.81,1907.27,200802.362
10609,2023-04-21 12:15:00,1907.27,1915.78,1904.79,1914.4,68342.288
10610,2023-04-21 12:30:00,1914.4,1917.52,1912.19,1913.56,51062.047
10611,2023-04-21 12:45:00,1913.57,1917.4,1913.0,1915.36,26328.408
10612,2023-04-21 13:00:00,1915.35,1917.93,1913.6,1915.23,26624.834
10613,2023-04-21 13:15:00,1915.23,1917.28,1912.8,1914.57,21188.911
10614,2023-04-21 13:30:00,1914.57,1922.95,1914.02,1919.59,79815.012
10615,2023-04-21 13:45:00,1919.6,1921.48,1902.8,1906.72,114222.844
10616,2023-04-21 14:00:00,1906.73,1908.62,1903.58,1906.21,53737.377
10617,2023-04-21 14:15:00,1906.22,1917.75,1900.81,1915.71,79454.134
10618,2023-04-21 14:30:00,1915.7,1917.0,1908.83,1909.62,53599.025
10619,2023-04-21 14:45:00,1909.62,1911.51,1904.42,1906.53,55955.185
10620,2023-04-21 15:00:00,1906.53,1911.97,1906.4,1906.58,29527.177
10621,2023-04-21 15:15:00,1906.57,1911.4,1905.17,1907.14,32105.263
10622,2023-04-21 15:30:00,1907.14,1912.18,1906.47,1908.88,30736.99
10623,2023-04-21 15:45:00,1908.88,1910.88,1896.82,1903.19,87912.955
10624,2023-04-21 16:00:00,1903.19,1904.73,1894.7,1904.4,65651.7
10625,2023-04-21 16:15:00,1904.39,1908.46,1895.19,1895.63,70157.645
10626,2023-04-21 16:30:00,1895.63,1902.75,1891.19,1901.71,72122.173
10627,2023-04-21 16:45:00,1901.71,1906.65,1895.45,1899.02,42165.223
10628,2023-04-21 17:00:00,1899.02,1901.5,1896.01,1900.42,27202.247
10629,2023-04-21 17:15:00,1900.42,1900.42,1874.0,1882.12,309210.817
10630,2023-04-21 17:30:00,1882.11,1885.54,1871.6,1884.2,116730.778
10631,2023-04-21 17:45:00,1884.2,1889.0,1879.08,1880.9,64634.93
10632,2023-04-21 18:00:00,1880.9,1887.94,1879.7,1887.74,44112.841
10633,2023-04-21 18:15:00,1887.74,1891.38,1885.42,1886.67,36782.83
10634,2023-04-21 18:30:00,1886.67,1887.12,1880.65,1882.28,37014.585
10635,2023-04-21 18:45:00,1882.29,1886.59,1876.12,1879.21,51415.777
10636,2023-04-21 19:00:00,1879.21,1880.66,1828.0,1843.85,433867.358
10637,2023-04-21 19:15:00,1843.85,1854.9,1841.52,1849.2,106120.213
10638,2023-04-21 19:30:00,1849.21,1854.96,1844.73,1852.21,93171.812
10639,2023-04-21 19:45:00,1852.21,1852.5,1839.23,1841.87,88574.385
10640,2023-04-21 20:00:00,1841.86,1847.63,1822.01,1843.15,242667.913
10641,2023-04-21 20:15:00,1843.15,1849.08,1841.83,1845.79,43885.74
10642,2023-04-21 20:30:00,1845.79,1848.26,1838.14,1839.99,43185.026
10643,2023-04-21 20:45:00,1839.99,1844.3,1835.72,1836.92,42308.568
10644,2023-04-21 21:00:00,1836.92,1845.95,1830.0,1844.28,68857.653
10645,2023-04-21 21:15:00,1844.28,1847.16,1838.14,1846.64,37561.846
10646,2023-04-21 21:30:00,1846.63,1851.55,1841.46,1842.79,39469.384
10647,2023-04-21 21:45:00,1842.78,1844.66,1838.29,1840.16,18705.352
10648,2023-04-21 22:00:00,1840.16,1848.1,1838.86,1845.41,31192.093
10649,2023-04-21 22:15:00,1845.41,1845.85,1836.14,1838.96,37552.912
10650,2023-04-21 22:30:00,1838.96,1842.63,1832.0,1841.49,40000.346
10651,2023-04-21 22:45:00,1841.5,1844.7,1840.35,1844.39,18994.383
10652,2023-04-21 23:00:00,1844.39,1849.75,1843.22,1847.81,27945.428
10653,2023-04-21 23:15:00,1847.81,1850.97,1847.73,1849.47,24266.737
10654,2023-04-21 23:30:00,1849.47,1854.5,1845.63,1847.44,39265.477
10655,2023-04-21 23:45:00,1847.44,1849.83,1845.0,1848.0,16052.626
10656,2023-04-22 00:00:00,1848.01,1852.55,1847.59,1852.52,25751.707
10657,2023-04-22 00:15:00,1852.52,1853.39,1848.61,1848.92,19326.983
10658,2023-04-22 00:30:00,1848.93,1849.77,1846.57,1848.16,16795.562
